"HUC_12","PFOR90","PFOR"
"          NA",14.4061584,13.9146528
"          NA",41.0920029,39.9852562
"          NA",1.2346295,1.2234056
"          NA",9.6279764,9.5650482
"          NA",8.3751583,8.2358084
"          NA",16.4717102,16.4305801
"          NA",4.6407208,4.5902367
"          NA",4.5155768,4.4864774
"          NA",17.1296387,16.9895115
"          NA",13.471241,13.2465525
"          NA",10.9376192,9.8752394
"          NA",12.6992588,12.4158182
"          NA",16.939352,16.7720509
"          NA",23.0097256,21.5023861
"          NA",31.7225075,30.5084743
"          NA",19.8480396,19.6605549
"          NA",42.9012871,42.4109344
"          NA",26.7484894,26.639061
"          NA",10.0265284,9.8530073
"          NA",12.1042986,11.6507597
"          NA",10.6188202,10.4627047
"          NA",22.0080338,21.7657776
"          NA",16.6221561,15.9203682
"          NA",14.6282701,11.4977379
"          NA",46.6886559,46.6886559
"          NA",41.0349731,40.7973099
"          NA",28.3789043,27.8372917
"          NA",25.6484852,23.314045
"          NA",40.2121811,40.1637154
"          NA",11.6817045,9.9796495
"          NA",29.8914413,29.5234299
"          NA",11.4049606,9.8141289
"          NA",17.3905334,16.3912125
"          NA",8.288229,7.3457952
"          NA",3.5318143,3.4606161
"          NA",11.3578987,10.7774639
"          NA",16.2189541,15.4878044
"          NA",14.2823811,14.1190739
"          NA",12.1272163,12.0921307
"          NA",17.9140511,17.6255131
"          NA",21.2123451,21.0516224
"          NA",15.5274534,13.4131231
"          NA",31.1618633,31.0698967
"          NA",22.4957447,22.4577599
"          NA",10.9952774,10.6842184
"          NA",9.4257889,9.123436
"          NA",15.7464209,15.7055216
"          NA",5.2374177,5.1545253
"          NA",5.0606084,4.6130104
"          NA",15.1526585,14.9884024
"          NA",8.8784742,8.7067471
"          NA",8.4048157,8.3553696
"          NA",3.8237729,3.696202
"          NA",14.8260431,14.7375002
"          NA",6.3168988,6.1505184
"          NA",19.0868664,18.1514912
"          NA",9.3220549,9.0390587
"          NA",6.0077972,5.9144802
"          NA",12.2395658,12.2284956
"          NA",11.3910742,11.2405005
"          NA",10.2295113,8.2307262
"          NA",4.3331194,3.9954293
"          NA",5.2481518,5.1913872
"          NA",13.6463737,13.3803339
"          NA",18.0242329,17.9461269
"          NA",5.2743955,5.2433653
"          NA",2.1048861,2.0847328
"          NA",4.6972389,4.6074257
"          NA",3.9912038,3.9912038
"          NA",0.2078827,0.2078827
"          NA",1.6493372,1.6006932
"          NA",0.6487428,0.6409423
"          NA",3.4328575,3.4129169
"          NA",0.403752,0.3987051
"          NA",16.0376225,15.948534
"          NA",5.8680711,4.6325254
"          NA",6.0755515,5.5168533
"          NA",1.9957963,1.7239052
"          NA",3.7903914,3.7778752
"          NA",1.030602,0.3498567
"          NA",8.2879772,8.2566576
"          NA",0.4517834,0.1006155
"          NA",11.4319363,11.3267107
"          NA",1.4889121,0.3284559
"          NA",16.6035233,16.5889091
"          NA",15.696764,15.0396729
"          NA",17.4870777,17.3998737
"          NA",2.8877313,2.8370345
"          NA",4.8706803,4.7463956
"          NA",15.8269548,15.7719011
"          NA",5.5413995,5.1638756
"          NA",20.6394272,20.5363407
"          NA",15.1215925,14.916894
"          NA",12.7492971,11.9921074
"          NA",5.7997317,4.4315929
"          NA",22.8149338,22.7307262
"          NA",28.7328758,28.7125492
"          NA",32.8287544,32.7877693
"          NA",19.8956738,19.5939178
"          NA",4.4098072,2.0780027
"          NA",49.4551315,49.3573723
"          NA",39.7459869,39.7431335
"          NA",23.263607,21.698101
"          NA",32.0334969,31.7933121
"          NA",1.5118639,0.122489
"          NA",0.364732,0.140739
"          NA",3.9833121,0.5551842
"          NA",3.6435897,0.0087262
"          NA",6.2296834,1.1562589
"          NA",0.4969228,0
"          NA",0.0490829,0
"          NA",1.5152005,0
"          NA",0.0014992,0
"          NA",0.1112081,0
"          NA",0.0780599,0
"          NA",1.348963,0.8809739
"          NA",2.5937493,2.2431178
"          NA",0.308887,0.0012405
"          NA",0.0318887,0.0043485
"          NA",0.3090523,0.1418488
"          NA",1.3147302,1.1404086
"          NA",1.0323608,0.9499396
"          NA",0.0221636,0
"          NA",0.1591113,0
"          NA",0.067362,0.0118874
"          NA",0.1148803,0.0246172
"          NA",0.0183388,0.0148457
"          NA",0.0262709,0.0131354
"          NA",0.0079103,0
"          NA",0.0021345,0
"          NA",0.009065,0
"          NA",0.0021948,0
"          NA",0.2705953,0.0146036
"          NA",0.022464,0.002808
"          NA",0,0
"          NA",0,0
"          NA",0.0072292,0
"          NA",0.0232684,0
"          NA",0.0356363,0.0086217
"          NA",0.4483514,0.0793802
"          NA",0.0041729,0
"          NA",0.1225936,0.1206781
"          NA",1.2953701,1.1914831
"          NA",0.0136953,0.0045651
"          NA",1.6115692,0.3927533
"          NA",1.6371475,1.5682781
"          NA",3.0124991,2.898567
"          NA",4.0971241,2.79391
"          NA",0.0296293,0.0296293
"          NA",2.4193218,0.1171518
"          NA",0.0688753,0.0096425
"          NA",0.0507914,0
"          NA",0.2801173,0.2362511
"          NA",2.5814269,2.4807792
"          NA",0.2872337,0.1862856
"          NA",1.8975859,1.6787727
"          NA",0.3382858,0.2862998
"          NA",0.5763414,0.519116
"          NA",0.3193356,0.3079758
"          NA",1.632669,0.3380347
"          NA",4.9147544,1.3567138
"          NA",0.239632,0.1675998
"          NA",4.8817015,4.6280966
"          NA",6.2458887,6.1021652
"          NA",0.2149482,0.0463721
"          NA",7.377049,7.0150275
"          NA",0.5678462,0.5477098
"          NA",0.0244941,0
"          NA",0.0290848,0
"          NA",0.1558586,0.1236973
"          NA",0.0250669,0.0182305
"          NA",0.3151445,0.2975877
"          NA",0.2229584,0.1645813
"          NA",0.0238609,0.0155096
"          NA",0.2051302,0.155616
"          NA",1.6865462,1.6489545
"          NA",0.4697949,0.4165577
"          NA",1.2175968,1.1823488
"          NA",0.0153317,0
"          NA",0.2363612,0.2171356
"          NA",0.0038106,0.0027219
"          NA",0.9391192,0.9332902
"          NA",0.0210125,0
"          NA",7.2643166,7.2468181
"          NA",1.2887335,1.1675044
"          NA",3.6565852,3.017164
"          NA",9.8234673,9.7111931
"          NA",1.5781324,0.0655074
"          NA",0.262044,0.1187837
"          NA",1.9552059,1.9326963
"          NA",0.4277213,0.4049505
"          NA",3.7078736,3.1405895
"          NA",0.2314178,0.1287891
"          NA",0.2357994,0
"          NA",0.1158654,0.0104803
"          NA",3.8425717,3.5721796
"          NA",0.0047307,0
"          NA",0.0351811,0.0351811
"          NA",0.7993237,0.7979262
"          NA",0.5280421,0.5210635
"          NA",0.7136398,0.3827577
"          NA",0.2777974,0.2224733
"          NA",0.8665212,0.8561644
"          NA",0.0092882,0
"          NA",3.1315725,2.5769167
"          NA",0.5903649,0.4498483
"          NA",0.1226837,0.0557653
"          NA",80.1341476,79.5945892
"          NA",30.6698608,30.1453075
"          NA",36.9515572,36.1703148
"          NA",0.8014551,0
"          NA",24.2464066,23.5659924
"          NA",67.0077972,66.4515381
"          NA",53.8301888,53.5135574
"          NA",12.3668394,10.5687418
"          NA",15.9589272,14.9727287
"          NA",34.729393,33.9183693
"          NA",0.8427542,0.0311524
"          NA",0.1984573,0.0014978
"          NA",0.0013438,0
"          NA",0.1223674,0.003447
"          NA",0.3460746,0
"          NA",0.0631051,0
"          NA",0.4327179,0
"          NA",0.0142965,0.0057186
"          NA",0.0751813,0
"          NA",0.0536043,0
"          NA",0.1448167,0.0005424
"          NA",68.4668961,68.030571
"          NA",30.3263283,30.1463509
"          NA",33.3197899,33.0193634
"          NA",71.7485199,71.6745529
"          NA",10.2902899,5.9290943
"          NA",36.9769325,35.7526093
"          NA",7.6643176,6.623281
"          NA",76.2981262,75.8644409
"          NA",20.287529,18.2027645
"          NA",53.159626,52.9447861
"          NA",65.9275742,65.8082809
"          NA",84.8822861,84.7340393
"          NA",40.200943,37.2778244
"          NA",4.1134133,3.5733953
"          NA",1.1922683,0.0486232
"          NA",0.9973291,0.0104184
"          NA",3.1439064,0.6618134
"          NA",0.2995571,0.0045273
"          NA",0.9941672,0.1771082
"          NA",0.0143546,0.0133976
"          NA",0.5284174,0.106773
"          NA",0.4795671,0.0563862
"          NA",0.6146764,0.0848452
"          NA",1.949473,0.038847
"          NA",0.8767691,0.0607893
"          NA",0.2233501,0.0429311
"          NA",3.5718126,2.9229786
"          NA",1.3101126,1.2343926
"          NA",3.0954161,2.9177282
"          NA",4.1297917,4.0641179
"          NA",9.1388435,9.0700102
"          NA",2.8945408,2.8612428
"          NA",1.7254395,1.685504
"          NA",17.2464142,17.0167465
"          NA",16.4807739,16.2851639
"          NA",15.3847227,15.248291
"          NA",12.7402124,12.5674982
"          NA",1.856756,1.5550954
"          NA",15.282589,15.1001291
"          NA",20.6855812,20.3884277
"          NA",12.0174303,11.6872692
"          NA",9.7533474,9.5672388
"          NA",20.4235096,20.3671436
"          NA",16.7700577,16.4967976
"          NA",6.5252404,6.1231499
"          NA",10.3380251,10.2962141
"          NA",13.3234663,13.1833334
"          NA",4.1317096,3.9503791
"          NA",1.6953081,1.3750013
"          NA",0.5808578,0.2387158
"          NA",0.2459505,0.0675379
"          NA",3.3720329,3.3226047
"          NA",0.0642481,0
"          NA",0.6600761,0.1657818
"          NA",0.077279,0.0278204
"          NA",0.5857512,0.4012334
"          NA",1.4257801,1.1430665
"          NA",1.1708013,1.0093921
"          NA",2.1211209,0.9187828
"          NA",1.9859215,0.9643176
"          NA",4.3484478,4.1688828
"          NA",0.5590119,0.419747
"          NA",1.6875578,1.6626676
"          NA",4.5122299,4.0395694
"          NA",5.0508709,4.8779917
"          NA",5.7255569,5.4538617
"          NA",0.0468873,0.0075625
"          NA",0.1492443,0.1226839
"          NA",0.6995853,0.6141087
"          NA",2.1220975,1.9299587
"          NA",0.2383123,0.0195338
"          NA",1.9636011,1.9241978
"          NA",4.3558836,4.2138052
"          NA",0.8069236,0.3212365
"          NA",10.5714712,10.3766966
"          NA",7.6613159,7.138577
"          NA",1.4381071,1.3563027
"          NA",1.5242007,1.1431504
"          NA",0.3371399,0.0773874
"          NA",7.5995402,7.30232
"          NA",0.1307448,0.118859
"          NA",11.680151,11.1881752
"          NA",3.5582523,3.2455006
"          NA",0.6287227,0.4651603
"          NA",6.5458961,5.9274368
"          NA",1.4207046,1.0806155
"          NA",4.6428409,4.5563397
"          NA",0.086973,0.029951
"          NA",0.120155,0.0111402
"          NA",14.8537846,14.2255888
"          NA",14.8387308,14.6341267
"          NA",5.5360317,5.2819958
"          NA",0.314654,0.3004358
"          NA",0.048172,0.0080287
"          NA",0.0106281,0.0061997
"          NA",6.7731509,6.5217729
"          NA",4.6328588,4.6176963
"          NA",0.7183763,0.6971285
"          NA",0.0501727,0.0308755
"          NA",0.0373918,0.0267085
"          NA",0.051634,0.0010757
"          NA",0.0853438,0.0820614
"          NA",0.0412195,0.0233577
"          NA",1.5837576,0.4892833
"          NA",0.1057622,0.0060783
"          NA",0,0
"          NA",0.5730114,0.0063433
"          NA",0.103187,0.0223779
"          NA",1.3909878,1.387302
"          NA",1.0564079,0.9855836
"          NA",0.3030214,0.2111375
"          NA",1.3108879,1.2625526
"          NA",4.3548121,4.1469541
"          NA",0.3862604,0.2294069
"          NA",13.1539679,12.914669
"          NA",9.6211672,9.5209322
"          NA",0.8704878,0.8134441
"          NA",2.7018785,2.6140523
"          NA",0.1701129,0.0402205
"          NA",1.0116818,0.9228725
"          NA",0.2606416,0.1426589
"          NA",0.0588089,0.0382612
"          NA",0.0632794,0.0325703
"          NA",0.7662657,0.7082153
"          NA",0.1924153,0.0447477
"          NA",0.2131538,0.1429099
"          NA",17.4927406,17.2816296
"          NA",7.3750391,7.2147827
"          NA",6.5190015,6.4420924
"          NA",0.998889,0.7081521
"          NA",14.7895184,14.4194403
"          NA",9.0822449,8.7108927
"          NA",3.7670791,3.5332468
"          NA",15.7846451,15.1144152
"          NA",7.1364098,6.9487462
"          NA",3.5315244,3.4641826
"          NA",4.8494616,4.6949606
"          NA",2.90696,2.881701
"          NA",0.244544,0.1656274
"          NA",7.6807437,7.641582
"          NA",2.041934,2.007602
"          NA",1.0725936,1.0416321
"          NA",5.9897785,5.910377
"          NA",7.4575548,7.3839765
"          NA",0.8123711,0.7979382
"          NA",3.18027,3.1146128
"          NA",0.0019611,0
"          NA",0.6617681,0.6302553
"          NA",0.0548018,0.0093564
"          NA",0.9905235,0.9213969
"          NA",0.0250207,0
"          NA",0.5159644,0.379002
"          NA",0.7832607,0.6027654
"          NA",6.7065043,6.5639238
"          NA",1.7799569,1.6388586
"          NA",0.1279433,0.1197267
"          NA",0.0826978,0.0559672
"          NA",0.398445,0.3541734
"          NA",2.2091832,2.2012444
"          NA",0,0
"          NA",3.4404008,3.3071833
"          NA",1.5763735,1.5503607
"          NA",3.9125042,3.6226645
"          NA",0.3819838,0.3805846
"          NA",0.0349574,0.0349574
"          NA",1.392095,1.1662159
"          NA",0.0127646,0.0015017
"          NA",2.0127707,1.9850084
"          NA",0.0204825,0.0056896
"          NA",2.1816549,1.8874106
"          NA",0.8976384,0.8976384
"          NA",27.3631611,27.3060455
"          NA",11.3902273,9.2166805
"          NA",35.8106346,31.3167057
"          NA",0.4255319,0.374918
"          NA",19.3022366,18.9724483
"          NA",2.8257055,0.5358971
"          NA",0,0
"          NA",0.0190519,0.0142889
"          NA",0.0163532,0
"          NA",0.0583835,0.0027155
"          NA",0.0286762,0.0112211
"          NA",0.0796946,0.0391482
"          NA",20.3846722,19.6238728
"          NA",24.1401215,22.9831696
"          NA",10.1545687,9.6582994
"          NA",18.0120125,17.4444866
"          NA",19.9489765,19.5504379
"          NA",14.3480835,13.5931606
"          NA",7.5241923,7.1903963
"          NA",4.758564,4.6255078
"          NA",10.3908615,10.0015726
"          NA",25.1420727,23.9042854
"          NA",18.7045898,18.2912388
"          NA",14.064539,13.6919289
"          NA",28.4517479,27.9698868
"          NA",36.3892136,36.2350502
"          NA",39.9541855,39.9062424
"          NA",21.1644211,20.7748318
"          NA",20.5261593,19.4270592
"          NA",13.0960989,12.4760714
"          NA",0.1022231,0.0966975
"          NA",1.7371253,1.6026133
"          NA",5.2101088,0.6919504
"          NA",8.2011633,4.3531957
"          NA",5.1339512,4.7513452
"          NA",17.583395,17.1762047
"          NA",14.7326822,14.4316807
"          NA",10.0149021,9.5423594
"          NA",12.7351866,12.3818216
"          NA",21.1066265,20.7074757
"          NA",20.5700588,20.0643425
"          NA",21.2585602,20.4750805
"          NA",23.3748131,23.2868004
"          NA",14.7766075,14.1679783
"          NA",16.3561592,16.1308575
"          NA",21.4581146,21.2790909
"          NA",21.1529102,20.978466
"          NA",7.1970544,4.7429423
"          NA",9.3929853,8.9731874
"          NA",8.5443449,6.2009406
"          NA",0,0
"          NA",0.0180338,0.0018983
"          NA",0.0273141,0.0037936
"          NA",0.0167527,0
"          NA",0.0367706,0.0247053
"          NA",0.0199072,0.0099536
"          NA",0.2738614,0.1512232
"          NA",0.0175586,0
"          NA",0.0499377,0.0328704
"          NA",0.0235789,0
"          NA",0.077102,0.0514014
"          NA",0.1222411,0.0724392
"          NA",0.1574381,0.0759276
"          NA",0.0989772,0.0532136
"          NA",2.091162,2.0612597
"          NA",1.2625725,0.8675438
"          NA",0.0598498,0.0163227
"          NA",0.1149398,0.0426001
"          NA",5.0098758,1.8578
"          NA",0.081246,0.0310452
"          NA",0.0503691,0.0464945
"          NA",0.4233034,0.2595899
"          NA",2.1034646,1.9096299
"          NA",3.8662493,3.7143435
"          NA",0.6652448,0.5605817
"          NA",1.8190736,1.7058272
"          NA",11.789547,11.6534891
"          NA",7.8127251,4.4189262
"          NA",0.827885,0.5930814
"          NA",8.2172775,7.8468313
"          NA",0.3067195,0.0094583
"          NA",0.1235112,0.0635201
"          NA",7.932148,3.8246584
"          NA",1.1197087,1.0537096
"          NA",3.9497962,2.664171
"          NA",0.0312693,0
"          NA",0.0093834,0
"          NA",0.0192101,0.0160085
"          NA",0,0
"          NA",0.0106369,0
"          NA",0.0049128,0
"          NA",0,0
"          NA",0.0077816,0.0012969
"          NA",0,0
"          NA",0,0
"          NA",0.00107,0
"          NA",0.0477612,0.0262687
"          NA",0,0
"          NA",0.0045553,0
"          NA",0.013053,0.0106798
"          NA",0.004751,0.004751
"          NA",0.0140829,0.0023471
"          NA",0.1948352,0.1687703
"          NA",0.0506028,0.0430124
"          NA",0.1271688,0.0768049
"          NA",0.2350093,0.1979775
"          NA",0.0336972,0.030767
"          NA",3.6842194,3.6324465
"          NA",14.4814043,14.069376
"          NA",2.808773,1.3827806
"          NA",18.9727192,18.9157543
"          NA",0.1304784,0.0945826
"          NA",4.3824301,3.6369131
"          NA",0.1318382,0.0744248
"          NA",6.650806,6.650806
"          NA",0.342565,0.3280802
"          NA",2.9513955,2.7396123
"          NA",18.5022984,18.082365
"          NA",14.8563929,14.6589336
"          NA",16.2079754,16.1662521
"          NA",5.0680556,5.0328865
"          NA",0.1825115,0.1736085
"          NA",0.0595147,0.0306076
"          NA",0.5855823,0.5749798
"          NA",0.1978,0.1952477
"          NA",0.458763,0.4566965
"          NA",0.5931492,0.5878453
"          NA",1.197252,0.9881379
"          NA",0.2385884,0.1614279
"          NA",0.0146042,0
"          NA",0.0278722,0.003484
"          NA",0.1767841,0.1767841
"          NA",1.9378002,1.9329485
"          NA",0.4017868,0.362408
"          NA",1.1258518,1.0756494
"          NA",0.9011383,0.7448004
"          NA",0.5383201,0.0662548
"          NA",0.0129155,0
"          NA",0.01196,0
"          NA",0.0168352,0
"          NA",0.0710806,0
"          NA",0.021119,0.021119
"          NA",0.0824641,0.004531
"          NA",0.0469256,0
"          NA",0.2239958,0.1526709
"          NA",0.5344183,0.4223628
"          NA",0.018151,0.0160155
"          NA",0.0432627,0.0399348
"          NA",0.7377326,0.4940778
"          NA",0.1879771,0.1395491
"          NA",0.5263777,0.1157669
"          NA",13.6531296,4.8939085
"          NA",26.0247936,21.9710751
"          NA",18.4552097,15.2729788
"          NA",27.4280186,22.9087906
"          NA",51.5274162,47.810627
"          NA",30.0240574,28.9660091
"          NA",68.9381409,67.718277
"          NA",35.4657516,31.8882694
"          NA",40.6648941,38.6647949
"          NA",45.5383415,44.6561279
"          NA",11.1793585,8.4236717
"          NA",32.6912804,29.3986435
"          NA",37.6719093,36.803009
"          NA",2.901665,0.7233658
"          NA",10.7166176,9.6846972
"          NA",8.9635439,8.7973223
"          NA",10.8494949,9.9996223
"          NA",18.8854465,16.7495804
"          NA",10.3191099,6.5400233
"          NA",35.3489227,33.9492493
"          NA",25.3256226,24.2354717
"          NA",65.7908478,65.1873016
"          NA",55.6054993,55.3264999
"          NA",47.5087814,46.1593246
"          NA",15.5825834,15.3448563
"          NA",13.0158081,12.8187542
"          NA",9.6221485,9.3980513
"          NA",20.8773746,19.8567162
"          NA",21.8102226,21.3917751
"          NA",7.0873799,7.0873799
"          NA",14.9907846,14.9874039
"          NA",14.3745222,14.2191076
"          NA",6.3492308,5.8825355
"          NA",20.7804279,20.4407597
"          NA",13.3220968,12.0468836
"          NA",10.0725384,9.7942524
"          NA",15.8835745,15.8083258
"          NA",19.3409805,18.9113979
"          NA",15.5534487,15.5021524
"          NA",20.2242336,20.1059875
"          NA",27.6272297,27.5709248
"          NA",2.5625577,2.5330465
"          NA",5.6978488,5.6303153
"          NA",2.8229721,2.565536
"          NA",13.171236,13.1603479
"          NA",14.9009418,14.7924891
"          NA",5.3496532,5.0111914
"          NA",4.9529791,4.9245391
"          NA",6.6938338,6.4111876
"          NA",5.0399566,4.6286039
"          NA",0.0607668,0.0584296
"          NA",0.0790965,0.0790965
"          NA",1.6438471,1.6061469
"          NA",1.1710646,1.1142889
"          NA",0.7703699,0.7350444
"          NA",0.3329541,0.3322605
"          NA",0.8730159,0.8638141
"          NA",1.5061793,1.5038886
"          NA",0.0749625,0.0107089
"          NA",0.5766791,0.5766791
"          NA",1.4770095,0.4995038
"          NA",0.5056854,0.1149285
"          NA",3.4580724,3.4417717
"          NA",2.4651625,2.4058113
"          NA",0.8807756,0.5291757
"          NA",1.9835074,1.9477735
"          NA",6.0346408,5.8676744
"          NA",1.7312111,1.6199905
"          NA",12.0113888,11.9956503
"          NA",7.3902826,7.3017435
"          NA",2.4578805,2.3805001
"          NA",1.0920832,1.079398
"          NA",1.0362821,1.0362821
"          NA",2.5197668,2.5157735
"          NA",1.3679962,1.3575135
"          NA",0.4736463,0.4580382
"          NA",0.8675932,0.8412225
"          NA",0.3941162,0.3698629
"          NA",0.8252909,0.8185262
"          NA",1.4457473,1.3414149
"          NA",3.3349876,3.3282814
"          NA",1.1113011,0.9980339
"          NA",2.7696323,1.5951822
"          NA",0.7743098,0.5600412
"          NA",2.7967458,1.2827131
"          NA",0.3004973,0.0761824
"          NA",0.6272624,0.3559412
"          NA",0.2841776,0.196395
"          NA",0.3143092,0.0301281
"          NA",11.8658257,11.7186403
"          NA",12.2153158,12.1892033
"          NA",15.4947281,15.2880993
"          NA",8.8192902,8.8192902
"          NA",8.9838037,8.9710436
"          NA",0.1577987,0.0542433
"          NA",1.1965284,0.8981684
"          NA",0.2105087,0.1965677
"          NA",0.0559335,0.0308205
"          NA",0.8217014,0.6887649
"          NA",0.2379667,0.0892375
"          NA",13.5774164,13.5494146
"          NA",3.9306369,2.0418088
"          NA",0.4523188,0.3157697
"          NA",5.8979626,2.5793095
"          NA",10.7362099,10.5816135
"          NA",2.723453,2.7177234
"          NA",10.378706,10.0114117
"          NA",8.4165859,8.3580809
"          NA",4.9543867,4.9543867
"          NA",5.0143576,4.9686422
"          NA",3.5840721,3.5826559
"          NA",6.8237414,6.7782083
"          NA",0.8689664,0.5809804
"          NA",0.2078704,0.0824314
"          NA",0.667671,0.5110404
"          NA",0.2975729,0.2307209
"          NA",0.8079016,0.4577715
"          NA",0.2446322,0.0216405
"          NA",1.4940978,1.1223606
"          NA",1.510994,0.9728805
"          NA",0.4589671,0.1967002
"          NA",0.3912945,0.055622
"          NA",0.7891616,0.6431895
"          NA",2.025604,1.7420311
"          NA",0.6614062,0.6614062
"          NA",0.6732124,0.6732124
"          NA",2.4925458,2.48051
"          NA",0.0900132,0.0900132
"          NA",1.4886787,1.4886787
"          NA",0.3046225,0.3046225
"          NA",10.5738096,10.5489836
"          NA",3.7499161,3.0718622
"          NA",2.7101195,1.5910933
"          NA",1.3031849,1.0761384
"          NA",4.3075523,3.8281054
"          NA",3.921176,2.8307626
"          NA",0.5748835,0.2990055
"          NA",1.3693674,1.1029493
"          NA",7.5928178,3.5860453
"          NA",3.9459898,1.2875873
"          NA",2.4367878,0.6785688
"          NA",0.1535751,0.1324962
"          NA",1.6898156,1.6898156
"          NA",0.6793869,0.6793869
"          NA",1.169733,1.169733
"          NA",1.6496764,1.6426265
"          NA",0.5797033,0.5797033
"          NA",0.2327521,0.2249937
"          NA",1.070788,0.883532
"          NA",0.1985865,0.1562409
"          NA",0.1821444,0.1162429
"          NA",1.2463222,1.211625
"          NA",0.1897344,0.1271553
"          NA",0.8358004,0.4792358
"          NA",0.6421685,0.5830214
"          NA",1.1746974,0.5873487
"          NA",2.5454419,0.8708705
"          NA",0.458041,0.0257146
"          NA",0.1012062,0.0784865
"          NA",0.8254902,0.8254902
"          NA",0.7581214,0.1648914
"          NA",11.382287,2.3385987
"          NA",0.531936,0.2401651
"          NA",0.3357037,0.3334354
"          NA",4.8205414,0.5212342
"          NA",0.4249635,0.2770332
"          NA",0.3002137,0.1944444
"          NA",1.3001294,0.7789322
"          NA",3.5466912,3.4997838
"          NA",1.9129106,1.846033
"          NA",0.8836863,0.8717981
"          NA",3.1240339,2.9497738
"          NA",0.4795383,0.4795383
"          NA",1.6238812,1.6135932
"          NA",0.015486,0.015486
"          NA",0.1380589,0.0171314
"          NA",0.9004773,0.4318216
"          NA",0.4058715,0.2720977
"          NA",0.2310473,0.1285666
"          NA",0.3082425,0.2953991
"          NA",0.0896581,0.0526254
"          NA",0.1559807,0.0672182
"          NA",0.4219861,0.4173993
"          NA",1.7206081,1.5129735
"          NA",2.2843816,2.2080083
"          NA",0.9054679,0.8969659
"          NA",2.5025511,2.4714515
"          NA",6.861783,0.7011215
"          NA",0.533361,0.1463111
"          NA",8.5978146,1.8295323
"          NA",0.6882014,0.5245731
"          NA",0.3231433,0.2934013
"          NA",0.8594832,0.8118943
"          NA",0.2692302,0.2560613
"          NA",0.0311578,0.0008655
"          NA",0,0
"          NA",0.3209392,0.2593139
"          NA",0.5368807,0.4354483
"          NA",0.0234846,0.0078282
"          NA",2.2124565,2.1366873
"          NA",0.1033948,0.0455429
"          NA",1.9581463,1.9287925
"          NA",1.8753352,1.8480642
"          NA",2.380137,1.8129281
"          NA",0.8949285,0.6744285
"          NA",0.154582,0.0924958
"          NA",0.1324503,0.1062102
"          NA",0.3536703,0.1308247
"          NA",0.2500823,0.100597
"          NA",0.1100834,0.0744682
"          NA",0.1872278,0.0252224
"          NA",1.5994881,1.53462
"          NA",3.7004874,3.5978606
"          NA",7.0724621,7.0425067
"          NA",3.2745798,3.1765058
"          NA",0.2130146,0.1641988
"          NA",1.2937202,1.2650982
"          NA",0.4793921,0.4107384
"          NA",0.5819274,0.4653187
"          NA",0.747291,0.5109627
"          NA",0.4168823,0.1460475
"          NA",0.06719,0.0190372
"          NA",1.158159,1.0241259
"          NA",0.0819978,0.0089452
"          NA",0.0354469,0.0125107
"          NA",0.065881,0.0570968
"          NA",0.1658121,0.0823181
"          NA",1.7206651,1.524928
"          NA",0.2929626,0.2581947
"          NA",0.2367656,0.1964468
"          NA",0.1645969,0.1418478
"          NA",1.1049215,0.9161641
"          NA",10.3759508,2.8721001
"          NA",0.2919907,0.250392
"          NA",4.138978,4.1082125
"          NA",7.9025373,2.5432467
"          NA",0.072871,0.031009
"          NA",0.1566199,0.1111882
"          NA",1.9275006,1.4737844
"          NA",4.657681,2.6585879
"          NA",0.2120921,0.1027468
"          NA",4.945374,1.1865696
"          NA",0.1144618,0.0246533
"          NA",0.3272021,0.2204839
"          NA",0.5985303,0.4883001
"          NA",0.6601496,0.630346
"          NA",1.0691658,0.8394932
"          NA",0.2384553,0.0717304
"          NA",0.5183935,0.4018738
"          NA",0.5758926,0.4403125
"          NA",2.3269796,2.1426954
"          NA",4.480268,4.3180151
"          NA",7.1072483,5.9631548
"          NA",3.8431158,3.7823551
"          NA",10.4555378,10.4231501
"          NA",13.5632524,13.5632524
"          NA",7.33602,7.3130493
"          NA",7.8211398,7.8007684
"          NA",3.8877149,3.7649987
"          NA",11.381053,11.343008
"          NA",11.5298138,11.2672834
"          NA",8.732729,8.4108896
"          NA",3.7972178,3.6671567
"          NA",0.5975268,0.517902
"          NA",0.4278904,0.4077882
"          NA",0.8700357,0.8310789
"          NA",1.7982208,1.6783394
"          NA",1.5092131,1.2623435
"          NA",0.833378,0.6678929
"          NA",3.7179077,3.7142081
"          NA",4.4759946,4.4081459
"          NA",2.7573373,2.5656207
"          NA",2.9260931,2.7828503
"          NA",0.0895976,0.0412536
"          NA",0.2186232,0.2009404
"          NA",1.7304103,1.690137
"          NA",2.7790074,2.3266752
"          NA",0.9637931,0.8844827
"          NA",0.8092952,0.6146236
"          NA",8.7250109,8.3478661
"          NA",19.0886707,19.0358906
"          NA",19.5117416,19.4373875
"          NA",4.063149,3.9008501
"          NA",16.2140865,16.2017212
"          NA",0.141393,0.0748015
"          NA",0.0862895,0.0436188
"          NA",0.117589,0.0653272
"          NA",1.6382843,1.445361
"          NA",0.3327452,0.2181252
"          NA",0.1219148,0.0770816
"          NA",0.2438374,0.1292472
"          NA",2.0161893,1.9604108
"          NA",2.0693796,1.7843299
"          NA",0.5290257,0.4300858
"          NA",0.2211424,0.1879235
"          NA",0.8536321,0.6513889
"          NA",0.0832298,0.0819087
"          NA",0.3209811,0.2335414
"          NA",0.0553797,0.0405016
